Comment,Comment ID,Replies Count,Like Count,Updated At
HAHA HEHE HOHO ❤️❤️❤️,UgzopD1aLNiLp4go6ul4AaABAg,0,1,2020-07-06T00:44:42Z
"228 m view 
12 m like
2 m comment 

Wawww...good job blinks",Ugw-qJKfzsTuR-uADiF4AaABAg,0,1,2020-07-06T00:44:59Z
I LOVE THIS FANDOM 91 MLN IN A DAY!!! THAT'S CRAZY,Ugw3K0BfCisuJqQ_yHp4AaABAg,0,1,2020-06-27T11:41:34Z
Let’s go 100M. Stream more blinks we got this!,UgykJBc8-DDYSHvV6jd4AaABAg,0,1,2020-06-27T11:37:53Z
Best comeback that shows us how you guys are really working hard as always all love from me❣️❣️,UgwyO6UMRufqzSA2cYR4AaABAg,0,1,2020-06-27T11:39:54Z
내가 좋아하는 노래를 사랑 해요 적어도 그들은 내가 기대했던 것이 아니라는 것을 매우 두려워했다 진실을 지수에 더 많은 라인을 넣어 하지만 내가 좋아하는 노래를 사랑 해요 적어도 그들은 내가 기대했던 것이 아니라는 것을 매우 두려워했다 진실을 지수에 더 많은 라인을 넣어 하지만 와우 나는 매우 놀랐다 🦋🌻,UgxyoExdcOPGPyTdwfZ4AaABAg,0,1,2020-06-26T19:53:49Z
Whose streaming irrespective of time in ur area well it's 2 am in my area💖💖💖💖,UgziH1yPXys0f2L-f5x4AaABAg,0,1,2020-06-26T19:56:31Z
*When you wish you could dance like them*,UgwRI4d3PlkuT3csjup4AaABAg,0,1,2020-07-06T01:17:14Z
SO PROUD OF YOU MY GIRLS! 😩🔥🥰👑❤️🇵🇭,Ugzwn87WaG1By94eMk54AaABAg,0,1,2020-06-26T19:51:19Z
The seven deadly sins are written in jisoo's body. This must be a part of their concept. Any thoughts or ideas?,UgxyVavP0fYZBiKNjw54AaABAg,1,1,2020-06-26T19:51:40Z
2:30 give me chills!!,Ugzqn6uLPDZgaN6jETZ4AaABAg,0,1,2020-07-06T03:28:37Z
"Lucifer, Trojan horse with world map backdrop, bird etc. this shows they want to be slaver to Lucifer.",Ugz7EZDmUGGaq-PPs3N4AaABAg,0,1,2020-06-27T11:36:40Z
This is an amazing M/V and it is literally art also the song is dope so please just enjoy it and don't spam the comments,UgxrU51aIjqTHVMiNCJ4AaABAg,0,1,2020-06-26T19:56:01Z
Where are you going How you like that,UgyYqD3NekRJ93iQra94AaABAg,0,1,2020-07-06T04:24:46Z
"It's been less than 12 hours and 50M??
 I'm curious about the records it's gonna break.
 Let's cross 100M !!!!!
 GO BLINKS !!!!!!!!!!!!!!!!!!!!!!",UgwKYpFi_YL67zwR77V4AaABAg,0,1,2020-06-26T19:51:45Z
Bruh we gotta wait a year for a BP comeback to have it sound like the last comeback....no.,UgwTDSFpHQxM-OzxQjR4AaABAg,0,1,2020-06-26T11:45:57Z
"These queens slayed, next song I need jisoo to say “BLACKPINK IN YOUR AREAAAAA”",UgxgWWGsYD9cLCuy7kd4AaABAg,0,1,2020-07-06T03:00:06Z
"50M in 10hrs~

YG: How You Like That!!",UgzHLps0quFIpOUNHcN4AaABAg,0,1,2020-06-26T19:51:15Z
I can't get enough of this MV. 🥺❤,UgwA33UjppO9-3CgBY54AaABAg,0,1,2020-07-06T01:26:26Z
Stop commenting “no one” and start appreciating blackpinks work💜💜💜,Ugw-dBMM1i2H0zrR69l4AaABAg,0,1,2020-06-26T11:45:48Z
The biggest snap in Kpop history!!!! Slay my morning just SLAY MY MORNING!!! ITS 7:45AM AND I'M JUST AHHHHHH,Ugz-8Be1a3G7jvGQiHB4AaABAg,0,1,2020-06-26T11:45:57Z
How You Like That 2nd PAK!!!,Ugw4FSmJ8qXoM8GyIid4AaABAg,0,1,2020-07-06T03:36:53Z
As always my girl Lisa always kills it point blank period. She is forever a Queen.,Ugyt0Iskfz-3jybaKu54AaABAg,0,1,2020-07-06T01:14:21Z
"I stan BLACKPINK 😩. The more I watch it, the more I feel so proud of this group ❤️",UgzK8aMSltXCg-xXenB4AaABAg,0,1,2020-07-06T01:06:20Z
"did u guys notice that in 0:49 Lisa turns back moving her b00ty like rosé, jisoo and jennie but in the performance video and when they went Inkigayo Lisa doesn't do that step ://////",Ugya-Zfk_Ij3t_h7N654AaABAg,0,1,2020-07-06T01:15:27Z
THIS IS THE BEST! PERIODDD✨🤧,UgyOmErPS6OgUXrq7tR4AaABAg,0,1,2020-07-06T03:42:55Z
rose's voice is like CANDYYYY,Ugy4cgdDrvCtZaWFV3t4AaABAg,0,1,2020-07-06T01:12:09Z
"MV Director : How many background and stage sets do you girls want ?

BlackPink : Yes!",UgyCAiaYGTg29fuqcvF4AaABAg,0,1,2020-06-26T11:45:51Z
I'm not a blink but I really like them🖤💗,UgxJaGCIVbZP6NNL73V4AaABAg,0,1,2020-07-06T01:28:27Z
"Jisoo's ""BLACKPINK IN YOUR AREA"" 
Will be forever hit if so",UgwqZFv6hL3XpXSwAXF4AaABAg,0,1,2020-07-06T01:18:20Z
"No one:...
Youtube: let's freeze the vi3ws",UgyyiUOpRgGKQB6P-Ih4AaABAg,0,1,2020-06-26T11:45:57Z
Love it! Jisoo's dancing has improved so much she's on par with the others. Love this group of girls!,UgyDSD9xYv45AMaodG94AaABAg,0,1,2020-06-26T19:51:09Z
"People commenting ""literally no one"" just makes the comment section so lame. IDK maybe they're trolls. It's annoying tho.",UgyV1PotVEJigZEWMtl4AaABAg,0,1,2020-06-26T11:45:53Z
Omg this song is so amazing lisa jennie rose and jisoo are really truly talented Go BLACKPINK WHOOOOO,Ugwvx7MdfopqA1Pb5kJ4AaABAg,0,1,2020-07-06T01:04:21Z
"Я одна здесь Русская??? Кстати, клип, песня и танец СУПЕР!!! Сто раз пересмотрела момент танца припева))))",Ugw1FcUI2_fvJZwcBVR4AaABAg,0,1,2020-06-26T19:55:27Z
Will there be japanese version for this BOP. Cuz I want Lisa to rap in English. She'll slay🔥,Ugy_MJs2mdVXBj_tgPp4AaABAg,0,1,2020-06-27T11:40:19Z
"Jennie and lisa: Look at u now look at me
*Me seeing myself in the mirror*
Me:  uhh.. Okay u r obviously more preferable... Never mind",UgwRpQDVLxxJgiyNPpZ4AaABAg,0,1,2020-06-27T11:39:51Z
My bias is Lisa and my wrecker bias is Jennie how about you?,UgzIViuHFI-ZnGv6dAx4AaABAg,0,1,2020-07-06T02:19:57Z
*Almost 50 million views and it hasn't even been half a day yet… Their POWER*,Ugw4PiMmGFxamapFSsV4AaABAg,0,1,2020-06-26T19:53:10Z
"I love jisoo dress :D
I love lisa dance <3
I love jennie singing :)
I love rose hair <3<3<3

LIKE IF YOU AGREE WITH ME !!",UgwfMHv2Ng8XPb5lkYt4AaABAg,0,1,2020-06-27T11:39:27Z
"Hey, BLACKPINK! I really love your musik (proud Blink :DD) and I wanted to ask if you guys maybe can collab with Melanie Martinez? That would be awesome!! Luv u <3",UgyFoh-amKNpS8kfjDZ4AaABAg,0,1,2020-06-26T11:46:14Z
"Love Rosé
Her stage expression is amazing and touching to my heart.",UgynJxYHAyBfOiRmI-N4AaABAg,0,1,2020-06-27T11:38:41Z
BLINKS PLEASE STREAM IN KTL AND BOOMBAYAH WE'RE ALMOST THERE TO REACH 900 MILLION VIEWS!!!,UgxCPj7XC1MX43l6vkB4AaABAg,0,1,2020-07-06T04:02:41Z
"Look at you, now look at me. This liric is so perfect!!",UgzjM591_jj_qBHg84R4AaABAg,0,1,2020-06-27T11:45:09Z
At first I thought they say look up the sky is a bread is a plane 😂😂,Ugyzvcct4JnO9dDG5hZ4AaABAg,0,1,2020-06-27T11:43:14Z
"1st listen: okay... The vibe is as usual
2nd listen:  the beat is same as last comebacks
3rd listen: get addicted
After multiple listening: Badabim bada boom boom boom!",Ugxk6davGB-NPQrqiCZ4AaABAg,0,1,2020-06-27T11:44:35Z
The beginning of the song sounds a bit like witch in good girl show,UgyQCi_BAhvs2WzvPut4AaABAg,0,1,2020-06-27T12:14:24Z
RAINHAS 👑 ACEITEM AS DONAS DO POP MUNDIAL ❤️❤️❤️❤️ BLACKPINK in your area,UgwTpPihqR_3fciQkM14AaABAg,0,1,2020-06-26T11:47:25Z
"Watched this video today probably around 100 times still loving it. Over dinner me, my sis, bro and mom are all quite cause we are watching the video with our phones. Mom washing the dishes while swaying her hips and sang ""How you like that?"" 
This is addicting!!!! 💚💚💚💚",UgziHT55Uosvf2tXHel4AaABAg,0,1,2020-06-27T11:46:21Z
"*jennie* : bring out your boss bish
*me* : aggressively try to be a boss bish",UgxJrXSJo5N8wQ_QdNd4AaABAg,0,1,2020-06-27T11:39:18Z
"i want to say just one word for this comeback  it's ""PERFECT""",UgzrlW0ZI3-IPXUCm4R4AaABAg,0,1,2020-06-27T11:46:11Z
This is such a AMAZING SONG oh my gosh !!!!😱 the dance break is unique just like them,Ugy-dntC39yedoOcs6t4AaABAg,0,1,2020-06-26T19:52:53Z
Rosé’s voice is PERFECT for me she is the best woman vocal in Kpop <3,UgwvIBEBd9LHJnH0pVd4AaABAg,0,1,2020-06-27T11:48:58Z
"Isso aqui é um lixo perto do BTS, (brinks)
Elas são muito boas e lindas ksksks BR é foda, dá like quem é BR aí galera hehhe",Ugwz35GlcYrheRt75oF4AaABAg,0,1,2020-07-06T03:23:20Z
"- Kill This Love : 897M --> 900M
- Boombayah : 895M --> 900M
- Solo : 483M --> 500M
- How You Like That : 228M --> 300M
GO BLINKS <3 ! FIGHTING !!!",UgwGrJ4Sz2cA88sTEaZ4AaABAg,0,1,2020-07-06T03:15:33Z
I am leaving this comment for Future Generations.,UgyzCW2lxabEItTAc6V4AaABAg,0,1,2020-07-06T01:03:10Z
Can we use the music seriously boommm 💥💥💥🌟⭐☀️,UgzBMrshgXQ2G10ICSB4AaABAg,0,1,2020-07-06T02:02:51Z
"For all the new blinks!
Jennie: blond hair in the front, Black hair in the back.
Rosé: blue-White-ish hair.
Lisa: short Black hair with Bangs, red hair with Bangs, pink hair with Bangs.
Jisoo: Dark Brown(Black?) hair.",UgxYA344yKqFLA9WTf54AaABAg,0,1,2020-06-27T11:41:10Z
"blinks, they’re back 🖤💖",UgzKwKfetxHH2bi8NO14AaABAg,0,1,2020-06-26T11:46:31Z
"1:12
Look at the donkey! He was surprised by Lisa!",UgwqRvKMueT_zspsfSp4AaABAg,0,1,2020-06-26T19:53:38Z
"literally everyone :

*keep saying no one and the same thing again and again*


how about we appreciate the mv, the song, their rap, their vocal, their visual, their dance.... and how happy we are for this comeback instead? :))",UgxtwLUT3mdjetYd66l4AaABAg,0,1,2020-06-26T11:46:22Z
If this was released by another group it would've been called a flop :/,Ugz1KVl5SjC5gWbhI8J4AaABAg,0,1,2020-07-06T02:23:34Z
Waaoowww omg that's beautifullll,UgyHZaYtKR71oOK5jLx4AaABAg,0,1,2020-06-26T19:55:54Z
I know no words in Korean but now I feel like I'm from Korea after listening to this song,UgyEczh8WbdPLPW29Zl4AaABAg,0,1,2020-06-26T11:47:28Z
"Ok now I came to the comment section wanting to see blinks discuss about the MV; the girls; the outfits; the aesthetic and so on...
But all I freakin see are those annoying so called comments.",UgzLkOiV1HVSbDB6Wmd4AaABAg,0,1,2020-06-26T11:46:23Z
"Mi parte favorita: 2:12
ROSÉ Y JISOO ""QUEENS""",UgyzANepwDi5LZ6ahNd4AaABAg,0,1,2020-06-27T03:27:01Z
230M Go Blinkeu!!,Ugz3XsJamMwd4j2953l4AaABAg,0,1,2020-07-06T03:25:47Z
From VIET NAM with love ❤❤,UgzxDfHkvesO-ENbvNJ4AaABAg,0,1,2020-07-06T02:16:52Z
"Blacpink: look up in the sky is. A bird is a plane
Me: IS SUPERMAN",Ugxq4wshMN0IgGhJSqh4AaABAg,1,1,2020-06-27T11:39:27Z
I think this song literally cured my depression lmao,UgyYwjTYKpV3RF7zBx14AaABAg,0,1,2020-06-26T19:54:39Z
AMO VOCÊS 😚😚😚😚😘❤,Ugyv2xsFeR5nDpToRcp4AaABAg,0,1,2020-07-06T02:43:58Z
"I read some haters comments dissing the lyrics at the end ""dun dun dun"". I actually think its intentional to be like the sound of the beating traditional korean drums give their modernised hanbok outfits in that scene. I think its great Blackpink wants to share their own take of korean culture.",UgzK5ep526KLOrAogpV4AaABAg,0,1,2020-06-27T11:39:50Z
Keren ya blackpink lagunya keren keren,UgyvxUMHb1t-gLaG9Y94AaABAg,0,1,2020-07-06T04:42:15Z
"#1... 91 M views in one day. They really said ""It doesn't matter how long our break it. We're going to break records""",Ugx7pozSg4dpqboGA_F4AaABAg,0,1,2020-06-27T11:39:05Z
Jisoo is literally perfect🥺🥺🥺❤️❤️❤️ This mv is amazing,UgwFgC_1epRz9LrkwDB4AaABAg,0,1,2020-06-26T11:46:19Z
Soy la unica que ama el barinbarinbombom❤❤🤣,UgxNLMM3L_uuNHZuckt4AaABAg,0,1,2020-07-06T02:08:22Z
I can’t wait for the dance practice. This dance looks so cool!,Ugz942smgrlRrHks25x4AaABAg,0,1,2020-06-26T19:57:08Z
"""How You Like That"" 🙂🔥🌈 ❤️",UgxRoLMTbkTCiVpFrxt4AaABAg,0,1,2020-07-06T02:30:41Z
"First Sour Candy, now this song. Blackpink stole my heart and I m glad they did! <3",Ugy9MX8P3KvPZUGUhZN4AaABAg,0,1,2020-06-26T19:52:56Z
"Salut les français ❤️
Je voudrais faire mon petit avis personnel sur ce nouveau clip
Sachant que je suis une ÉNORME FAN de blackpink je vais pas vous mentir que je suis un peu déçu de ce MV c'est la première fois que ça m'arrive.

Mon avis 💕:
-pour commencer je trouve qui y a trop d'éléments on arrive pas à se concentrer sur la musique.
-par exemple :
-""les tenues"" il y a trop de paillette, de froufrou, de couleurs, ect.. Certes c'est un MV c'est normal qu'il y ait de la couleur ect mais la il y en a trop.
-""les couleurs de cheveux"" je vais pas vous mentir que sa ma déconcentré de voir Lisa avec les cheveux rouge, jennie avec des mèche blanches, ect...
-""les changements de décors"" pareil il y en a trop tout les plan elles changent de décor.

DERNIER POINT C'EST CELUI QUE JE SUIS LA PLUS TRISTE 😔

-D'habitude quand j'écoute les clip au refrain il y a un truc qui fais que tu t'embiance tout seul. Bah la je l'ai pas retrouvé.

Voilà c'était mon petit avis personnel je répète bien que ce n'est que mon avis. ❤️❤️",UgzzWmy8I9rnBJmx1WR4AaABAg,0,1,2020-06-26T19:56:24Z
"""It's a bird it's a plane""
....what is that even mean",UgwAAxqj9uTwpTBcVl54AaABAg,0,1,2020-06-27T11:38:45Z
"Gorgeous but literally waiting on lisa rhee, ellen and brian, etc., immediately uploading a dance cover",UgzRZcgBbP7uyueRmhJ4AaABAg,1,1,2020-06-26T11:46:30Z
I'm gonna listen to this song non stop for weeks<3,Ugy3fy7sNqpnoUXLINF4AaABAg,0,1,2020-06-26T19:57:10Z
No mames me encanto todo el video like si te gusto ❤️😭:> te amo LISA:v,UgxFJeX5KFfuF91_OXJ4AaABAg,0,1,2020-07-06T01:00:39Z
Im not a music person but i cant stop listening to this song.ITS AMAZING,UgxpW53TNMO1u5-NZKV4AaABAg,1,1,2020-06-27T11:43:13Z
"Waaaahh Jendeukie is so beautiful here especially on that mid hair at the end, I'm crying",UgzoXKlOJZjVaVacg5R4AaABAg,0,1,2020-06-27T11:41:05Z
"Pankek nasıl yapılır?

•Şekerle yumurta bir kapta çırpılır.

Un, vanilya, süt, kabartma tozu eklenir ve çırpılmaya devam edilir.

Kek hamurundan daha koyu kıvamda hazırlanır.

Kızgın yapışmayan bir tavada bir kaşık dökülerek tavanın içerisinde yayılması beklenir ve altı üstü kızartılarak pişirilir.

Üzerine meyve çeşitlerinden istenilenlerle servis edilir.

(Ya da bal, reçel veya çikolata sosuyla)

Afiyet olsun.",UgyQfUhQXlYk91P5Sep4AaABAg,0,1,2020-06-26T11:46:22Z
"I am NOT complaining AT ALL
Lol it’s just before how you like that came out I was wondering if jisoo was gonna say BLACKPINK in your area 😂


AGAIN I AM NOT COMPLAINING!",Ugwg9iA6JUJ1SSufANt4AaABAg,0,1,2020-07-06T04:36:40Z
"I really enjoyed this song .... ""ha how you like that""",Ugwp904-NaxMXU65_k54AaABAg,0,1,2020-07-06T02:41:51Z
"Finally they released the dance practice, at this point I always wait until 9am kst to see if they will upload something, cause it’s always at that time 🤣",UgwnJZv42zht1N5JI3R4AaABAg,0,1,2020-07-06T02:33:37Z
"تراني تعبت من جمال الأغنية :(  :(   :(   :( :(
♥♥♥♥♥♥♥♥",Ugy5bHNk_DN24IYIml14AaABAg,0,1,2020-07-06T02:37:15Z
BlinkSss collect heart on choeaedol we need to do this for our girrrllss💗💗,Ugy8mj27Djdy4AypTlN4AaABAg,0,1,2020-07-06T02:32:29Z
THIS SONG SLAPS MAKES ME DANCE EVEN IN MY SLEEP !! HAHA,UgxNxv8yI9Tn5Ejx7Kd4AaABAg,0,1,2020-06-27T11:44:51Z
"Me: Okay I think after watching this video like 200 times I'm finally over it
Also me: *Watches the video again* Nope... I'm still not over it

xDDDD",UgzEOpn6gBhVqQufs7p4AaABAg,0,1,2020-07-06T03:32:53Z
THIS IS SO AMAZING AHHH THE GIRLS ARE FINALLY BACK,UgwXsAEfoima56UeYbp4AaABAg,0,1,2020-06-26T19:53:18Z
The best part is : trung..trung...trung...turung  tung tung .. turung tung tung how you like that,UgweLgC9wOT1ZvupVU14AaABAg,0,1,2020-07-06T02:30:35Z
0:57  For a few seconds I thought it was a doja cat 😂,UgxEvtua15aiugKlhfx4AaABAg,0,1,2020-06-26T11:46:33Z
"A quien le gusta las BLACKPINK¡!^^
like si alguien es español qwp",UgyM6FJsHV0Lid-vgYd4AaABAg,0,1,2020-07-06T03:55:41Z
1:12 rap lisa,Ugzh67D4_HnEofriVap4AaABAg,0,1,2020-07-06T03:50:28Z
Mtp Top 1 tab vs blackpink  Top2 tab :))),Ugzeuc8Cuvz48eDk06N4AaABAg,0,1,2020-07-06T03:52:32Z
"Turk people are really crazy they wrote cakes ingredients 
Hahaha I cant",UgybI0ZxiPUXzGL7Z654AaABAg,0,1,2020-06-26T19:55:45Z
1:27 Jennie's part....😍😍😍... Don't know but I am obsessed with that part.... Even tho I am jisoo biased... I just ...she is bias wrecking me haarrdddd... Someone save me..or maybe don't save me 😂😂😂,Ugyq0GZfIaSClVx8V6B4AaABAg,0,1,2020-06-27T11:46:05Z
"Lisa: Don't like me? Then tell me how you like that.
Inner me: Yes I don't like you, because I love you WAAHHHHHH stay gold princesses!",UgxB8rQc7CKEFWRjsZt4AaABAg,0,1,2020-06-27T11:44:15Z
I'm from VietNamese😘,UgyOUkMOLwykmTzfnox4AaABAg,0,1,2020-07-06T04:30:32Z
"Blackpink to Haters:
Look at you now look at me",UgxJ8utqC1Mwsqm8qNF4AaABAg,0,1,2020-07-06T04:03:13Z
The more I listen to this song the more I like it!,UgwnXxVqpHWfW_amqOV4AaABAg,0,1,2020-07-06T02:09:54Z
"Look at you now look at me
Me: humm well.. I'm in love with what I'm seeing",UgyBqSrsHdiFOr1umsx4AaABAg,0,1,2020-06-26T11:46:30Z
"Blackpink: How you like that?

Me: My replay button says it all.",Ugy4u0Yaovfi8niJH3t4AaABAg,0,1,2020-06-27T11:40:04Z
Can we just appreciate Jennie for changing up her hair for us and how good she did♥,UgxkYorzQSmEzOMMW8l4AaABAg,0,1,2020-06-26T19:53:19Z
"y'all just did one song in may, and another a month later? i worship y'all so much right now",UgxGHdoB6zlnzq_9Kb54AaABAg,0,1,2020-07-06T03:58:07Z
"whnwhebwjwahjwhsnajsna I CANT BREATHEEEEEEEEEEEEE THIS IS JUST A MASTERPIECE, JISOO LOOKS BOMB WITH BLACK HAIRRRRRRRRRRRR AND JENNIE LOOKS BOOTIFUL WITH SHORT HAIR EEEEK AND LISAS PINK HAIR IS DA BEST, AND ROSE IS JUST PERFECT WITH EVERYTHING, OMAYGHAD ILY ALLLLLLLLLLL IM SCREECHING WAHHHHHH WE LOVE U GUYSSSSSSS!!!!!! STAY SAFEEEEE",Ugwe8_yPGD61rSlzte14AaABAg,0,1,2020-07-06T02:48:14Z
"I'm imagining that what if BLACKPINK members are not them...


andddddd i stop imagining because I can't kekeke",Ugz39AeLkTIcXTK8Ift4AaABAg,0,1,2020-07-06T02:18:42Z
"I love u guys thx for coming back I love this song
HOW U LIKE THAT
 <3",UgyzAPasWNN1It4kRg94AaABAg,0,1,2020-06-26T19:57:20Z
We will fail to break Taylor record in reaching 300M....we are slow,Ugyw2J7BfL5OxTawoAR4AaABAg,0,1,2020-07-06T04:43:19Z
"""B""ird""P""lane in your area",Ugwi9CcKYISk4It-LiB4AaABAg,0,1,2020-07-06T04:31:57Z
Yang dislike ada masalah apa dalam hidupnya,UgxZ5gzy9LyjO-2IRAh4AaABAg,0,1,2020-07-06T04:41:46Z
"IM PROUD OF YOU MY IDOLS YOU ARE SO BEAUTIFUL, SO HEART-WARMED AND YOUR TALENT IS OUT OF THIS WORLD.",UgyTW4zGlLTjGgllfoF4AaABAg,0,1,2020-06-26T11:47:11Z
"i feel like this mv has a meaning.. but i just couldnt grasp it.

_The day i fell without my wings_ : The fallen angel a.k.a Lucifer. His wings were taken off bcs he disobeyed God's rule and therefore he is punished.

And throughout the mv, it kinda look like a dark concept. They even have trojan horse in this mv.",Ugxn0eHoATy8H7sIPzF4AaABAg,0,1,2020-06-27T11:39:49Z
"""Now look at you now look at me (Ooh)
Look at you now look at me (Ooh)
Look at you now look at me (Ooh)
How you like that? (Nah)"" it's so cool",UgxFaFEKX0dmj7NSxEN4AaABAg,0,1,2020-07-06T02:22:58Z
How you like that BLACKPINK!!! This is crazyyy ommmy I love you guyssss,UgyoRTw3aKqmMlfmBAp4AaABAg,0,1,2020-06-26T11:46:44Z
"Es mi impresion,, O ES MAS DE LO MISMO, parece un revuelto de sonido anteriores 🙃 pero buenooo ooo 🙄🤦🏻‍♂️🤷🏻‍♂️",UgxT5EBUjRnVP78Wg8V4AaABAg,0,1,2020-07-06T02:07:12Z
No final invocando as blinks,UgweLXaafiimx9SFUYZ4AaABAg,0,1,2020-07-06T03:07:05Z
"BLACKPINK :(ASKING ABT MV) HOW YOU LIKE THAT?!
ME:NAH! I DIDN'T LIKE CUZ......



I LOVED IT 💖💖💖💖💖💖💖💖💖💖❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍",UgzKdoY8xXpUI52JfFh4AaABAg,0,1,2020-07-06T03:56:30Z
"Oi,Você já pensou em usar este tempo livre da quarentena,pra desenvolver algo útil e que gere uma renda extra?


Faria alguma diferença em sua vida se você pudesse trabalhar do conforto da sua casa usando apenas seu celular ou PC ?  E poder ganhar de 100 a 500 reais por semana,dependendo da sua força de vontade ?

E ainda poder aumentar seu número de seguidores. ..",UgxmMvF1MreWUbUgQo94AaABAg,0,1,2020-06-26T19:53:21Z
I like you all. Beautiful and singing because Number one in my heart I love you🖤💗.,Ugz5xLRyTqP3QViYDQ94AaABAg,0,1,2020-07-06T04:13:45Z
"está canción ha Sido mejor y buena 
:000 ❤️❤️💞💞💞 👁️👄👁️💅🌹",UgxqNkga8tBUGS0NrRh4AaABAg,0,1,2020-07-06T04:16:48Z
"Hit haters with that *""How You Like That""*",UgxJDU3wXb1WapiR8394AaABAg,0,1,2020-06-26T19:56:14Z
lisa killed it in the amazing song,Ugx2Bnr-vCKlW4Gt48x4AaABAg,0,1,2020-07-06T03:49:49Z
"Guys, pls report @Yila Sousai, cuz he/she is spamming a weird link here!!!",Ugz5wZPxqabW6LASzyZ4AaABAg,1,1,2020-07-06T03:39:44Z
#1Trending in the whole universe lets go!!! 🖤💖🖤💖,Ugy87VnOgYXouRJjY994AaABAg,0,1,2020-06-27T11:39:16Z
"look up in the sky it's a bird it's a plane 
hahahaha",UgxQK_TkEs_eKel7YR14AaABAg,0,1,2020-07-06T02:28:35Z
Anyone else here for the 1000th time bc it’s a good song?,Ugw0A9JpwFtTwH0wMWt4AaABAg,0,1,2020-07-06T02:39:07Z
